mode,barangay,horizon,n,actual_total,predicted_total,actual_mean,predicted_mean,mae,rmse,r2
environmental_only,PUNTA PRINCESA,9,63,68,62.93790482569802,1.0793650793650793,0.9990143623126669,0.814844676995896,1.0723466192170104,-0.05600678888488586
environmental_only,PUNTA PRINCESA,10,62,67,59.832608831842876,1.0806451612903225,0.9650420779329496,0.7940501918820472,1.0682145679842352,-0.031347426369010334
environmental_only,PUNTA PRINCESA,11,61,67,64.63190445602676,1.098360655737705,1.059539417311914,0.8042814367335781,1.0796124441044357,-0.05473249821007631
environmental_only,PUNTA PRINCESA,12,60,67,52.4895489181419,1.1166666666666667,0.874825815302365,0.860827720373813,1.133773001485897,-0.16534585445329242
environmental_only,QUIOT PARDO,0,72,74,75.95885888885061,1.0277777777777777,1.054984151234036,0.9164244914985585,1.1407999768443344,-0.06547458305102483
environmental_only,QUIOT PARDO,1,71,72,69.82062940771763,1.0140845070422535,0.9833891465875723,0.8932875002116966,1.1274079161550254,-0.037460498709659173
environmental_only,QUIOT PARDO,2,70,71,73.56216990950682,1.0142857142857142,1.0508881415643831,0.8981906048022825,1.1170128021095305,-0.0040755855436469535
environmental_only,QUIOT PARDO,3,69,71,65.68727508715338,1.0289855072463767,0.9519894940167157,0.8838234679534416,1.1216951367870183,-0.010166965305924647
environmental_only,QUIOT PARDO,4,68,70,76.58862656652731,1.0294117647058822,1.1263033318606956,0.9149503030461563,1.1190968858131705,0.009069963825279137
environmental_only,QUIOT PARDO,5,67,69,60.187009163091226,1.0298507462686568,0.8983135695983765,0.8766189225257063,1.127152798049265,0.009524969096102898
environmental_only,QUIOT PARDO,6,66,67,65.83018479949826,1.0151515151515151,0.9974270424166403,0.888338839503277,1.1307015890109966,0.007116174138791287
environmental_only,QUIOT PARDO,7,65,66,54.398093196969654,1.0153846153846153,0.8368937414918408,0.9255972872586246,1.1670765908664884,-0.04176979069652442
environmental_only,QUIOT PARDO,8,64,65,54.06220803380066,1.015625,0.8447220005281353,0.9347217165596122,1.1930320829106467,-0.07187745105689647
environmental_only,QUIOT PARDO,9,63,65,55.30921040095232,1.0317460317460319,0.8779239746182907,0.9616492845066935,1.2215019350584562,-0.1198967157920412
environmental_only,QUIOT PARDO,10,62,64,53.06266922574186,1.032258064516129,0.8558495036409977,0.9592246224234204,1.2199278878554587,-0.09929539858289704
environmental_only,QUIOT PARDO,11,61,61,56.583240061777566,1,0.9275940993734028,0.940667725263931,1.1842704638750694,-0.06940360535024004
environmental_only,QUIOT PARDO,12,60,59,46.13507799379821,0.9833333333333333,0.7689179665633035,0.9737254918698369,1.2313141300167876,-0.15173752952192343
environmental_only,SAMBAG I (POB.),0,72,50,55.96846583793067,0.6944444444444444,0.7773398033045926,0.6653491560680767,0.7986850942438474,-0.014375033347761246
environmental_only,SAMBAG I (POB.),1,71,48,50.22010418581409,0.676056338028169,0.7073254110678041,0.6532302521406629,0.7815244806974908,0.004222325123375614
environmental_only,SAMBAG I (POB.),2,70,46,52.977787312866425,0.6571428571428571,0.7568255330409489,0.6286642686078122,0.7640588864279612,0.021699277888260537
environmental_only,SAMBAG I (POB.),3,69,45,58.358875846925535,0.6521739130434783,0.8457808093757324,0.6548630611257795,0.7900504420310076,-0.034001237383121996
environmental_only,SAMBAG I (POB.),4,68,44,52.57393009901699,0.6470588235294118,0.7731460308678969,0.6582076637797367,0.7841743497058836,-0.006881584718926526
environmental_only,SAMBAG I (POB.),5,67,44,44.542724065710125,0.6567164179104478,0.6648167771001511,0.6562985025926538,0.7871505586898786,-0.009953283654154932
environmental_only,SAMBAG I (POB.),6,66,43,57.76771879969005,0.6515151515151515,0.8752684666619704,0.6603816355257379,0.8008510182169022,-0.03281863634718585
environmental_only,SAMBAG I (POB.),7,65,42,51.422153155785765,0.6461538461538462,0.7911100485505502,0.6734973522477102,0.8006579053611153,-0.019747465733386704
environmental_only,SAMBAG I (POB.),8,64,41,43.556595550573874,0.640625,0.6805718054777168,0.6657505564382227,0.800149953642341,-0.005915929533367947
environmental_only,SAMBAG I (POB.),9,63,40,46.88102132023265,0.6349206349206349,0.7441431955592485,0.705265562170771,0.8356831940055276,-0.083587273084472
environmental_only,SAMBAG I (POB.),10,62,39,41.17247843918228,0.6290322580645161,0.6640722328900367,0.7044500229448991,0.8270642491080522,-0.047999835055738904
environmental_only,SAMBAG I (POB.),11,61,38,43.896818065667574,0.6229508196721312,0.7196199682896324,0.7103799563375226,0.8294197713936313,-0.040574862545450285
environmental_only,SAMBAG I (POB.),12,60,38,40.47718409703756,0.6333333333333333,0.674619734950626,0.6912010161455406,0.8178966885847649,-0.0051076692456288875
environmental_only,SAMBAG II (POB.),0,72,73,46.780927567564575,1.0138888888888888,0.6497351051050635,0.8154719567365818,0.9973915475119136,-0.13715343697153703
environmental_only,SAMBAG II (POB.),1,71,73,55.02751690260913,1.028169014084507,0.775035449332523,0.7806235811656589,0.9550161651327326,-0.04540101619518233
environmental_only,SAMBAG II (POB.),2,70,72,50.77610120353912,1.0285714285714285,0.7253728743362732,0.8030813178901179,0.9859311768674568,-0.09849986140320954
environmental_only,SAMBAG II (POB.),3,69,71,41.59939626828508,1.0289855072463767,0.6028898009896388,0.8343789144273717,1.0209455193948258,-0.16109779053768314
environmental_only,SAMBAG II (POB.),4,68,69,42.320855185728014,1.0147058823529411,0.6223655174371767,0.8460785993234645,1.023222010156189,-0.16741034393121956
environmental_only,SAMBAG II (POB.),5,67,66,33.18835237829261,0.9850746268656716,0.4953485429595912,0.8542486520323348,1.0439099571879737,-0.28126735626951493
environmental_only,SAMBAG II (POB.),6,66,65,39.457334911276284,0.9848484848484849,0.5978384077466103,0.8320706199193044,0.9951436801279596,-0.1469807158983205
environmental_only,SAMBAG II (POB.),7,65,64,32.87746908760317,0.9846153846153847,0.5058072167323565,0.8574185312984444,1.0444883569211922,-0.24440842190013812
environmental_only,SAMBAG II (POB.),8,64,63,29.661301772855648,0.984375,0.4634578402008695,0.8816087335820942,1.0938887531981312,-0.3439109699789664
environmental_only,SAMBAG II (POB.),9,63,62,32.04823303601352,0.9841269841269841,0.5087021116827543,0.8926598525348672,1.0838046995496193,-0.2986398037976661
environmental_only,SAMBAG II (POB.),10,62,60,35.81120010049971,0.967741935483871,0.577600001620963,0.8828975645053282,1.0559535185117497,-0.23593005508685994
environmental_only,SAMBAG II (POB.),11,61,59,36.76090615423101,0.9672131147540983,0.6026378058070657,0.8687211225149546,1.036720054677393,-0.17212423899685603
environmental_only,SAMBAG II (POB.),12,60,59,33.222444124028094,0.9833333333333333,0.5537074020671349,0.8869860765506071,1.070528324673044,-0.2505944886748066
environmental_only,SAN ANTONIO (POB.),0,72,12,7.7589755186494385,0.16666666666666666,0.10776354887013109,0.24674194383668382,0.44848146301285163,-0.03441177371161741
environmental_only,SAN ANTONIO (POB.),1,71,12,7.016754355573812,0.16901408450704225,0.09882752613484243,0.2410053120338994,0.4508679903220028,-0.03300835001772717
environmental_only,SAN ANTONIO (POB.),2,70,12,7.340989183126959,0.17142857142857143,0.10487127404467085,0.24842756261366597,0.4543947250714537,-0.03660386705587482
environmental_only,SAN ANTONIO (POB.),3,69,12,6.917237829984851,0.17391304347826086,0.10024982362296886,0.244682650286503,0.45536331496306104,-0.028354915783289858
environmental_only,SAN ANTONIO (POB.),4,68,12,7.201559176560326,0.17647058823529413,0.10590528200824008,0.2513545486156413,0.45809968979007926,-0.027935409357400243
environmental_only,SAN ANTONIO (POB.),5,67,11,5.7074763363998,0.16417910447761194,0.08518621397611642,0.2247781299345866,0.4496905861828936,-0.026892383484726556
environmental_only,SAN ANTONIO (POB.),6,66,11,6.624536170880491,0.16666666666666666,0.10037176016485592,0.24103019985729254,0.4538389852101436,-0.032456335451175766
environmental_only,SAN ANTONIO (POB.),7,65,11,4.8319476637075836,0.16923076923076924,0.07433765636473205,0.22360759948603692,0.4609740724748082,-0.051288323726219165
environmental_only,SAN ANTONIO (POB.),8,64,11,4.995507701460684,0.171875,0.07805480783532319,0.22684898475311316,0.46217128306412436,-0.04280691283183935
environmental_only,SAN ANTONIO (POB.),9,63,10,5.152929714814162,0.15873015873015872,0.08179253515578035,0.22068442947182915,0.45358069536562023,-0.04419947566493487
environmental_only,SAN ANTONIO (POB.),10,62,10,5.079217532658624,0.16129032258064516,0.0819228634299778,0.22301508592215527,0.45616031759599746,-0.041494938388850544
environmental_only,SAN ANTONIO (POB.),11,61,10,5.4833252090742866,0.16393442622950818,0.08989057719793912,0.2295075706901719,0.4569170122314236,-0.030298294062881537
environmental_only,SAN ANTONIO (POB.),12,60,10,4.009262537621608,0.16666666666666666,0.06682104229369347,0.21502232381679176,0.465248338774627,-0.05302927059078444
environmental_only,SAN JOSE,0,72,9,14.000765928885114,0.125,0.19445508234562658,0.27139785204635897,0.34416037597357846,-0.08293818871108449
environmental_only,SAN JOSE,1,71,9,14.035158158611804,0.1267605633802817,0.1976782839241099,0.273798445144712,0.34076655455978405,-0.04905057198154106
environmental_only,SAN JOSE,2,70,9,15.01657564084936,0.12857142857142856,0.21452250915499088,0.28728606751870545,0.3467764389252979,-0.07330437724805705
environmental_only,SAN JOSE,3,69,9,14.745801770318431,0.13043478260869565,0.21370727203360046,0.2863641396400712,0.3453675320076255,-0.051640821921753455
environmental_only,SAN JOSE,4,68,9,13.21615233547221,0.1323529411764706,0.1943551814040031,0.2742931847815666,0.3446354633589283,-0.034292162794308245
environmental_only,SAN JOSE,5,67,9,9.886860012374788,0.13432835820895522,0.147565074811564,0.24032548672259998,0.33996423982658663,0.006093396367929826
environmental_only,SAN JOSE,6,66,9,13.890593458120494,0.13636363636363635,0.21046353724424988,0.29018700407946324,0.35321695429455896,-0.05938443739902266
environmental_only,SAN JOSE,7,65,9,11.269515959039069,0.13846153846153847,0.17337716860060107,0.262518906041225,0.3470531023792549,-0.009689962411214337
environmental_only,SAN JOSE,8,64,9,10.10918532111199,0.140625,0.15795602064237485,0.2509734442158188,0.3458755834773701,0.01009262781647946
environmental_only,SAN JOSE,9,63,8,10.582137293229684,0.12698412698412698,0.167970433225868,0.2558813436857802,0.3445201513718894,-0.07067504688522197
environmental_only,SAN JOSE,10,62,8,9.6606502789550035,0.12903225806451613,0.1558169399831452,0.25087058645145044,0.34769377400767465,-0.07570567615588586
environmental_only,SAN JOSE,11,61,8,11.79942959609003,0.13114754098360656,0.1934332720670497,0.28211035940651424,0.35810441430659884,-0.12541620028818512
environmental_only,SAN JOSE,12,60,7,8.413155433516504,0.11666666666666667,0.1402192572252751,0.2322383910990175,0.33873849013856727,-0.11341658470318738
environmental_only,SAN NICOLAS CENTRAL,0,72,53,14.037240252516325,0.7361111111111112,0.19496167017383784,0.7642505726619859,1.1789053040218571,-0.28313713962081843
environmental_only,SAN NICOLAS CENTRAL,1,71,52,14.950306390193173,0.7323943661971831,0.21056769563652358,0.7616436956683648,1.1736588155105168,-0.25521539257989767
environmental_only,SAN NICOLAS CENTRAL,2,70,50,14.19590108252668,0.7142857142857143,0.20279858689323826,0.7455128165786986,1.1684176394044663,-0.25271140867984565
environmental_only,SAN NICOLAS CENTRAL,3,69,48,12.846043589890524,0.6956521739130435,0.18617454478102208,0.73127990498654,1.1624339249440183,-0.2496724496439504
environmental_only,SAN NICOLAS CENTRAL,4,68,45,12.630159455203632,0.6617647058823529,0.18573763904711224,0.698403865596386,1.1201608027618264,-0.23263464541736667
environmental_only,SAN NICOLAS CENTRAL,5,67,44,10.381991816787668,0.6567164179104478,0.1549551017430995,0.6891236447049993,1.1358968323658922,-0.2509685495147598
environmental_only,SAN NICOLAS CENTRAL,6,66,44,11.154522087065585,0.6666666666666666,0.16900791041008462,0.7034790808832332,1.141454365972812,-0.25231930961399063
environmental_only,SAN NICOLAS CENTRAL,7,65,44,9.430583826493805,0.676923076923077,0.1450859050229816,0.7038028831810947,1.159454281303887,-0.280968002612378
environmental_only,SAN NICOLAS CENTRAL,8,64,43,8.148509877233897,0.671875,0.12732046683177964,0.7022938940805352,1.1717852559416941,-0.29023594632471483
environmental_only,SAN NICOLAS CENTRAL,9,63,41,13.977665225458095,0.6507936507936508,0.22186770199139833,0.7046117389040978,1.1216072021298835,-0.19507246991061344
environmental_only,SAN NICOLAS CENTRAL,10,62,41,11.45347500300706,0.6612903225806451,0.18473346779043645,0.6987202505045891,1.1385307351727214,-0.21977811287202242
environmental_only,SAN NICOLAS CENTRAL,11,61,41,10.05291419827763,0.6721311475409836,0.16480187210291197,0.7081436047566133,1.1606824076893085,-0.25572904992582
environmental_only,SAN NICOLAS CENTRAL,12,60,41,9.778445151612846,0.6833333333333333,0.1629740858602141,0.7151323272534671,1.1694531617543282,-0.2627428856460383
environmental_only,SAN ROQUE (CIUDAD),0,72,31,10.083115574826142,0.4305555555555556,0.1400432718725853,0.4823441733978056,0.7992618814250926,-0.15994415889111835
environmental_only,SAN ROQUE (CIUDAD),1,71,31,9.71729989077586,0.43661971830985913,0.136863378743322,0.4837257644583728,0.8032088575983084,-0.16066140893925684
environmental_only,SAN ROQUE (CIUDAD),2,70,31,10.291799605250544,0.44285714285714284,0.14702570864643633,0.49173709996229864,0.8051869615563386,-0.1556193564916737
environmental_only,SAN ROQUE (CIUDAD),3,69,31,9.05380265304097,0.4492753623188406,0.1312145312034923,0.49129803841186603,0.81618596588314,-0.176404127090791
environmental_only,SAN ROQUE (CIUDAD),4,68,29,10.015345346235595,0.4264705882352941,0.14728449038581756,0.4805364052959685,0.787907827154245,-0.15237791757383823
environmental_only,SAN ROQUE (CIUDAD),5,67,29,6.968435407073586,0.43283582089552236,0.1040064986130386,0.4680811937000401,0.8085727179791723,-0.20182743363151312
environmental_only,SAN ROQUE (CIUDAD),6,66,29,8.95346540777096,0.4393939393939394,0.13565856678440846,0.4836195491499327,0.7997415037679964,-0.16424516328067829
environmental_only,SAN ROQUE (CIUDAD),7,65,29,6.091470915277804,0.4461538461538462,0.09371493715812007,0.4793592867224259,0.826994185125062,-0.2327471800019454
environmental_only,SAN ROQUE (CIUDAD),8,64,29,6.33345604865602,0.453125,0.0989602507602503,0.484438984759943,0.8297190015126062,-0.22868153095665722
environmental_only,SAN ROQUE (CIUDAD),9,63,28,5.700417855180191,0.4444444444444444,0.09048282309809828,0.47607138941965427,0.8339430047169101,-0.232269844409138
environmental_only,SAN ROQUE (CIUDAD),10,62,28,6.6759085482236475,0.45161290322580644,0.10767594432618786,0.4908053938122988,0.834503059653099,-0.22123346289076418
environmental_only,SAN ROQUE (CIUDAD),11,61,28,6.833873600243604,0.45901639344262296,0.11203071475809186,0.4969371956654446,0.8365926927263864,-0.21468319404840264
environmental_only,SAN ROQUE (CIUDAD),12,60,28,4.7181195888141545,0.4666666666666667,0.07863532648023591,0.492547056752076,0.8593124294650997,-0.26827493566773053
environmental_only,SANTA CRUZ (POB.),0,72,10,7.401408440875026,0.1388888888888889,0.10279733945659758,0.21648645079413137,0.35353300412529287,-0.045040762371530096
environmental_only,SANTA CRUZ (POB.),1,71,10,4.832967042821623,0.14084507042253522,0.06806995834960032,0.18996818882181582,0.3562079713783382,-0.04856203810027426
environmental_only,SANTA CRUZ (POB.),2,70,10,7.95330569098455,0.14285714285714285,0.11361865272835071,0.22341382146693145,0.35138876273444974,-0.008371511037720492
environmental_only,SANTA CRUZ (POB.),3,69,10,7.211795823689615,0.14492753623188406,0.10451878005347268,0.21698653175079233,0.3519335379500234,5.352521134374122e-4
environmental_only,SANTA CRUZ (POB.),4,68,10,9.61018513686643,0.14705882352941177,0.14132625201274163,0.24731670644429257,0.35539646954701626,-0.006968883136928783
environmental_only,SANTA CRUZ (POB.),5,67,10,7.157502737556351,0.14925373134328357,0.10682839906800523,0.2227672697045572,0.35739965557450376,-0.005965320122158113
environmental_only,SANTA CRUZ (POB.),6,66,10,7.900461373187131,0.15151515151515152,0.119703960199805,0.23470098618496074,0.3599847647151927,-0.008017532647573544
environmental_only,SANTA CRUZ (POB.),7,65,10,5.976937957235326,0.15384615384615385,0.09195289164977424,0.21516988412246524,0.36335730104116293,-0.014219148598463516
